40990570,11/20/2018 10:53:20 AM,11/20/2018 12:21:16 PM,11378
40990572,11/20/2018 09:18:00 AM,11/20/2018 12:00:00 PM,11210
40990573,11/20/2018 08:17:21 PM,12/06/2018 11:13:07 AM,11225
40990574,11/20/2018 02:45:19 PM,12/17/2018 09:39:20 AM,11207
40990575,11/20/2018 03:35:23 PM,12/03/2018 09:33:47 AM,10456
40990576,11/20/2018 08:26:00 AM,11/23/2018 12:00:00 PM,10303
40990577,11/20/2018 10:03:00 AM,11/23/2018 12:00:00 PM,10032
40990578,11/20/2018 08:25:00 AM,11/23/2018 12:00:00 PM,10470
40990579,11/20/2018 11:57:43 AM,12/04/2018 12:12:04 PM,11234
40990580,11/20/2018 09:43:00 AM,03/20/2019 11:03:00 AM,10306
40990581,11/20/2018 09:01:00 PM,11/22/2018 12:05:00 AM,10467
40990582,11/20/2018 11:32:00 PM,11/27/2018 08:48:00 AM,10306
40990583,11/20/2018 03:34:58 PM,12/14/2018 08:26:57 AM,10459
40990584,11/20/2018 11:01:04 AM,11/20/2018 11:32:05 AM,10019
40990585,11/20/2018 07:49:44 AM,11/20/2018 08:41:03 AM,10012
40990586,11/20/2018 03:03:02 PM,12/01/2018 01:32:21 PM,11235
40990587,11/20/2018 09:43:28 AM,12/03/2018 08:22:13 AM,11226
40990588,11/20/2018 05:03:19 PM,12/03/2018 07:54:19 AM,11212
40990590,11/20/2018 08:21:17 AM,11/30/2018 08:20:00 AM,11236
40990593,11/20/2018 08:43:54 AM,12/13/2018 08:03:02 AM,10025
40990594,11/20/2018 09:33:27 AM,11/20/2018 08:06:40 PM,11358
40990595,11/20/2018 12:07:00 PM,11/23/2018 12:00:00 PM,10458
40990596,11/20/2018 02:09:53 PM,12/18/2018 03:15:33 PM,10460
40990597,11/20/2018 12:43:23 PM,12/21/2018 08:52:21 AM,10459
40990601,11/20/2018 04:49:08 PM,12/20/2018 09:05:10 AM,11224
40990607,11/20/2018 10:39:27 PM,11/20/2018 11:28:51 PM,11378
40990609,11/20/2018 11:15:53 AM,12/03/2018 08:25:30 AM,11215
40990610,11/20/2018 11:44:19 PM,11/21/2018 11:22:54 AM,10467
40990611,11/20/2018 09:02:58 AM,11/20/2018 04:01:50 PM,11105
40990612,11/20/2018 01:36:29 PM,11/20/2018 02:47:12 PM,11214
40990613,11/20/2018 08:52:03 AM,11/20/2018 10:01:01 AM,11236
40990614,11/20/2018 07:38:42 PM,11/20/2018 10:23:44 PM,11435
40990615,11/20/2018 09:03:59 PM,11/21/2018 01:38:40 AM,11374
40990618,11/20/2018 08:36:25 PM,11/20/2018 09:59:23 PM,10462
40990619,11/20/2018 02:20:17 AM,11/20/2018 03:55:02 AM,11432
40990620,11/20/2018 11:06:13 PM,11/20/2018 11:58:10 PM,10012
40990622,11/20/2018 04:22:38 PM,11/20/2018 10:57:18 PM,10462
40990623,11/20/2018 07:39:38 AM,11/20/2018 08:56:07 AM,11357
40990624,11/20/2018 06:24:27 PM,11/20/2018 09:59:23 PM,11207
40990625,11/20/2018 01:45:15 PM,11/20/2018 08:15:50 PM,10035
40990626,11/20/2018 03:34:14 PM,11/20/2018 05:30:38 PM,10027
40990627,11/20/2018 08:07:33 PM,11/21/2018 04:39:31 PM,10456
40990628,11/20/2018 07:26:53 PM,11/20/2018 11:35:56 PM,11416
40990629,11/20/2018 08:18:58 PM,11/20/2018 10:02:26 PM,11385
40990630,11/20/2018 11:35:59 AM,11/20/2018 01:32:04 PM,11375
40990633,11/20/2018 04:14:36 PM,11/20/2018 06:50:10 PM,10001
40990634,11/20/2018 11:08:55 PM,11/21/2018 05:25:08 AM,11210
40990635,11/20/2018 10:17:00 AM,11/20/2018 11:39:00 AM,11224
40990636,11/19/2018 08:30:43 PM,12/06/2018 12:00:00 AM,11385
40990637,11/20/2018 07:14:56 PM,11/21/2018 12:52:48 AM,10035
40990638,11/20/2018 03:34:58 AM,11/20/2018 04:05:08 AM,11220
40990639,11/20/2018 12:00:00 AM,11/29/2018 12:00:00 AM,11221
40990640,11/20/2018 09:12:00 AM,11/20/2018 12:00:00 PM,11363
40990641,11/20/2018 01:18:00 PM,11/24/2018 12:00:00 PM,11211
40990642,11/20/2018 09:56:00 AM,11/23/2018 12:00:00 PM,11102
40990643,11/20/2018 09:54:00 AM,11/23/2018 12:00:00 PM,11219
40990644,11/20/2018 08:50:00 AM,11/23/2018 12:00:00 PM,10309
40990645,11/20/2018 01:06:00 PM,11/20/2018 01:06:00 PM,11414
40990646,11/20/2018 02:52:29 PM,11/23/2018 05:34:11 PM,11214
40990647,11/20/2018 09:48:00 AM,12/05/2018 02:45:00 PM,11215
40990650,11/20/2018 11:59:27 AM,11/20/2018 12:35:01 PM,11369
40990651,11/20/2018 10:19:25 AM,11/20/2018 11:31:39 AM,10022
40990652,11/20/2018 09:16:39 AM,11/20/2018 10:23:27 AM,11205
40990654,11/20/2018 07:27:39 PM,11/20/2018 09:34:59 PM,10026
40990655,11/20/2018 12:11:28 PM,11/20/2018 07:42:15 PM,10002
40990656,11/20/2018 01:24:00 AM,12/03/2018 11:30:00 PM,10016
40990657,11/20/2018 05:43:22 PM,11/23/2018 11:05:00 AM,
40990659,11/20/2018 11:11:44 AM,02/01/2019 07:00:52 AM,10469
40990660,11/20/2018 11:44:00 AM,11/20/2018 12:00:00 PM,11234
40990661,11/19/2018 05:49:00 PM,11/20/2018 12:00:00 PM,10036
40990662,11/20/2018 07:25:40 AM,11/21/2018 04:23:05 PM,10011
40990663,11/20/2018 08:36:06 AM,11/27/2018 08:59:19 AM,10012
40990664,11/19/2018 03:10:00 PM,11/20/2018 12:00:00 PM,11236
40990665,11/20/2018 12:11:00 PM,11/20/2018 09:35:00 PM,11229
40990666,11/19/2018 02:20:00 PM,11/19/2018 02:20:00 PM,11230
40990667,11/20/2018 08:50:00 AM,11/20/2018 12:00:00 PM,11203
40990668,11/20/2018 09:52:00 AM,11/21/2018 12:00:00 PM,11211
40990671,11/20/2018 02:09:04 PM,11/20/2018 02:19:13 PM,11204
40990673,11/20/2018 02:51:38 AM,11/20/2018 03:48:56 AM,11101
40990674,11/20/2018 05:59:19 PM,11/20/2018 11:06:28 PM,11214
40990675,11/21/2018 12:06:30 AM,11/21/2018 01:38:40 AM,11106
40990676,11/20/2018 04:10:00 PM,11/23/2018 01:06:00 PM,10301
40990677,11/20/2018 10:45:20 AM,11/23/2018 11:34:03 AM,11433
40990678,11/20/2018 07:08:51 PM,11/20/2018 09:16:47 PM,11229
40990679,11/20/2018 06:34:42 PM,11/20/2018 10:53:12 PM,11419
40990680,11/20/2018 02:24:01 AM,11/20/2018 06:06:05 AM,11229
40990681,11/21/2018 01:34:00 AM,11/21/2018 02:22:24 AM,11412
40990682,11/20/2018 09:20:44 AM,11/20/2018 09:52:49 AM,11385
40990683,11/20/2018 02:26:54 PM,11/21/2018 12:44:42 AM,11420
40990686,11/20/2018 10:10:56 AM,11/30/2018 04:55:06 PM,11375
40990689,11/20/2018 01:44:25 PM,02/05/2019 12:00:00 AM,10453
40990691,11/20/2018 11:27:17 AM,04/03/2020 10:05:38 AM,11230
40990692,11/20/2018 09:39:00 AM,11/25/2018 12:00:00 AM,10128
40990693,11/19/2018 08:36:00 AM,11/21/2018 12:00:00 PM,11695
40990694,11/20/2018 09:33:00 AM,11/21/2018 12:48:00 PM,10309
40990695,11/20/2018 09:25:00 AM,12/03/2018 10:11:00 AM,11368
40990696,11/20/2018 09:04:00 AM,11/26/2018 12:24:00 PM,11216
40990697,11/20/2018 12:14:35 PM,12/06/2018 01:06:25 AM,11101
40990698,11/20/2018 02:44:48 PM,11/21/2018 11:04:00 AM,10462
40990699,11/20/2018 10:37:00 AM,11/26/2018 12:00:00 PM,11217
40990700,11/20/2018 09:39:00 AM,11/24/2018 12:00:00 PM,10308
40990702,11/20/2018 12:08:00 PM,11/21/2018 12:00:00 PM,11433
40990703,11/20/2018 10:54:00 AM,11/21/2018 12:00:00 PM,10312
40990706,11/20/2018 02:45:00 PM,03/08/2019 07:14:00 AM,11215
40990707,11/20/2018 03:59:00 PM,11/20/2018 05:15:00 PM,11207
40990708,11/20/2018 09:53:00 AM,11/20/2018 11:25:00 AM,11221
40990709,11/20/2018 09:40:00 AM,11/20/2018 10:55:00 AM,11211
40990710,11/20/2018 12:26:00 PM,11/20/2018 02:05:00 PM,10306
40990711,11/20/2018 03:31:00 PM,11/20/2018 05:30:00 PM,11379
40990714,11/20/2018 01:41:58 PM,12/12/2018 02:00:46 PM,11426
40990717,11/20/2018 01:48:00 AM,11/22/2018 03:15:00 AM,11427
40990718,11/20/2018 10:14:30 AM,01/15/2019 02:23:09 PM,11372
40990719,11/20/2018 10:49:48 AM,11/21/2018 07:04:50 PM,10151
40990722,11/20/2018 02:33:52 AM,11/21/2018 09:15:48 AM,11215
40990726,11/20/2018 04:47:00 PM,11/21/2018 01:18:00 PM,11226
40990727,11/20/2018 10:16:00 AM,11/21/2018 01:16:00 PM,10466
40990728,11/20/2018 11:24:00 PM,11/21/2018 11:02:00 AM,10451
40990729,11/20/2018 06:26:06 PM,01/24/2019 12:00:00 AM,11357
40990730,11/20/2018 10:20:55 AM,12/04/2018 12:00:00 AM,11216
40990731,11/20/2018 11:39:00 AM,11/20/2018 11:39:00 AM,11208
40990732,11/20/2018 08:52:11 PM,11/23/2018 11:34:01 AM,11232
40990733,11/19/2018 11:59:00 PM,11/26/2018 12:00:00 PM,Sidewalk
40990734,11/20/2018 09:42:00 AM,11/21/2018 12:00:00 PM,11215
40990735,11/19/2018 04:47:00 PM,11/21/2018 12:00:00 PM,11436
40990736,11/20/2018 09:18:27 AM,12/02/2018 11:52:26 AM,10025
40990737,11/20/2018 06:53:00 AM,11/20/2018 12:00:00 PM,10021
40990738,11/20/2018 09:38:00 PM,11/27/2018 09:30:00 PM,11211
40990739,11/20/2018 03:55:00 PM,11/20/2018 07:30:00 PM,
40990740,11/20/2018 03:45:00 PM,11/23/2018 02:00:00 PM,10028
40990742,11/20/2018 07:36:00 AM,12/01/2018 10:53:00 AM,10019
40990744,11/20/2018 03:34:00 AM,11/23/2018 11:00:00 PM,10012
40990745,11/20/2018 01:41:00 AM,11/23/2018 09:30:00 PM,11226
40990746,11/20/2018 06:50:00 AM,11/23/2018 02:45:00 PM,10026
40990747,11/20/2018 10:55:33 AM,11/21/2018 06:42:37 PM,10016
40990750,11/20/2018 12:16:28 PM,12/05/2018 12:09:57 PM,10312
40990751,11/20/2018 04:13:05 PM,11/21/2018 02:04:57 PM,10453
40990756,11/20/2018 01:22:11 PM,11/26/2018 12:32:54 PM,11220
40990757,11/20/2018 11:49:47 AM,11/21/2018 03:33:53 PM,10003
40990760,11/19/2018 03:14:00 PM,11/20/2018 12:00:00 PM,11219
40990761,11/19/2018 03:18:00 PM,11/20/2018 12:00:00 PM,11691
40990762,11/20/2018 12:48:00 PM,11/21/2018 01:00:00 PM,
40990763,11/20/2018 02:57:00 PM,11/20/2018 04:15:00 PM,10003
40990764,11/20/2018 01:29:00 PM,11/23/2018 12:00:00 PM,10475
40990765,11/20/2018 02:02:00 PM,01/03/2019 11:30:00 AM,
40990767,11/20/2018 05:37:22 PM,11/20/2018 07:28:00 PM,10010
40990768,11/21/2018 01:23:52 AM,11/21/2018 02:13:15 AM,11385
40990769,11/20/2018 08:11:22 AM,11/20/2018 12:47:22 PM,11218
40990773,11/19/2018 09:13:00 PM,11/20/2018 12:00:00 PM,10462
40990774,11/20/2018 01:06:00 PM,11/24/2018 12:00:00 PM,11221
40990775,11/20/2018 10:34:00 AM,11/21/2018 12:00:00 PM,11421
40990776,11/20/2018 07:25:09 AM,01/03/2019 12:00:00 AM,10308
40990777,11/20/2018 04:16:15 PM,01/22/2019 12:00:00 AM,11216
40990779,11/20/2018 12:39:45 PM,01/05/2019 12:00:00 AM,11214
40990780,11/20/2018 02:21:15 PM,01/03/2019 12:00:00 AM,10473
40990781,11/20/2018 01:02:00 AM,11/20/2018 08:30:00 PM,11367
40990782,11/20/2018 11:52:00 PM,11/21/2018 10:53:00 AM,10011
40990783,11/20/2018 06:25:00 PM,11/21/2018 10:55:00 AM,10031
40990784,11/20/2018 12:22:00 PM,11/23/2018 09:15:00 AM,10023
40990785,11/20/2018 03:16:37 PM,01/23/2019 12:00:00 AM,11366
40990786,11/20/2018 07:39:00 AM,01/07/2019 10:54:00 AM,11418
40990788,11/20/2018 02:55:04 PM,11/28/2018 12:00:00 AM,10467
40990789,11/20/2018 05:26:01 PM,12/07/2018 10:47:00 AM,10003
40990790,11/20/2018 03:09:55 PM,11/30/2018 08:43:06 AM,11413
40990791,11/20/2018 03:46:58 PM,12/04/2018 11:31:09 AM,10464
40990792,11/20/2018 06:28:28 AM,11/21/2018 10:38:32 AM,11216
40990798,11/20/2018 02:11:11 PM,12/11/2018 03:42:26 PM,11201
40990800,11/19/2018 03:01:00 PM,11/24/2018 12:00:00 PM,11219
40990801,11/20/2018 11:58:00 AM,11/23/2018 12:00:00 PM,10475
40990802,11/20/2018 10:25:53 AM,11/25/2018 07:56:39 AM,10021
40990803,11/20/2018 03:07:04 AM,11/20/2018 04:03:55 PM,11201
40990810,11/20/2018 11:11:00 AM,11/21/2018 12:00:00 PM,11226
40990811,11/20/2018 08:09:00 AM,11/21/2018 12:00:00 PM,11694
40990812,11/20/2018 10:09:00 AM,11/21/2018 12:00:00 PM,11356
40990813,11/20/2018 08:18:00 AM,11/21/2018 12:00:00 PM,11204
40990814,11/20/2018 08:21:00 AM,11/21/2018 12:00:00 PM,11435
40990815,11/19/2018 01:37:00 PM,11/24/2018 12:00:00 PM,11215
40990818,11/20/2018 08:02:37 AM,11/20/2018 04:13:41 PM,10457
40990820,11/20/2018 05:34:02 PM,01/03/2019 12:00:00 AM,11001
40990821,11/20/2018 10:38:20 AM,11/28/2018 12:00:00 AM,11423
40990824,11/20/2018 06:49:42 PM,01/20/2019 06:19:28 AM,10025
40990828,11/20/2018 01:09:58 PM,11/26/2018 04:01:20 PM,11207
40990829,11/20/2018 02:07:37 PM,,11249
40990830,11/20/2018 02:23:52 PM,12/04/2018 02:19:17 PM,11101
40990831,11/20/2018 07:21:20 AM,,10306
40990832,11/21/2018 12:03:33 AM,11/21/2018 04:41:51 AM,10465
40990833,11/20/2018 01:43:08 PM,12/08/2018 12:30:39 PM,11237
40990834,11/20/2018 09:51:40 AM,11/23/2018 01:56:17 PM,11212
40990835,11/20/2018 03:35:01 PM,11/22/2018 12:15:53 PM,11208
40990836,11/20/2018 09:50:26 AM,12/13/2018 08:16:45 AM,11203
40990837,11/20/2018 08:38:24 PM,12/06/2018 02:06:33 AM,10457
40990838,11/20/2018 11:35:59 AM,12/03/2018 08:25:31 AM,11220
40990839,11/20/2018 08:51:33 PM,12/06/2018 08:53:09 AM,11226
40990840,11/20/2018 02:13:10 PM,12/03/2018 10:05:07 AM,10466
40990841,11/20/2018 01:07:59 PM,11/29/2018 11:29:51 AM,10033
40990842,11/20/2018 05:44:00 PM,12/01/2018 02:07:35 AM,10466
40990843,11/20/2018 09:14:32 PM,03/27/2019 12:00:00 AM,11222
40990844,11/20/2018 01:48:23 PM,,10013
40990846,11/20/2018 09:50:41 AM,11/24/2018 02:06:31 AM,11433
40990847,11/20/2018 03:56:46 AM,11/21/2018 11:05:37 AM,11235
40990848,11/20/2018 10:30:01 AM,11/23/2018 09:59:32 AM,10031
40990850,11/20/2018 01:15:55 AM,11/21/2018 03:34:08 PM,11226
40990851,11/20/2018 10:02:55 AM,11/21/2018 06:55:15 PM,10031
40990852,11/20/2018 03:46:01 PM,11/20/2018 09:27:40 PM,10032
40990853,11/20/2018 05:09:11 PM,11/26/2018 12:38:07 PM,11229
40990854,11/20/2018 03:05:39 PM,11/21/2018 04:12:39 PM,10010
40990855,11/20/2018 10:34:11 AM,11/20/2018 03:49:04 PM,10021
40990856,11/20/2018 08:29:08 PM,11/23/2018 02:37:50 PM,10011
40990857,11/20/2018 07:07:50 AM,11/22/2018 04:27:36 PM,10474
40990858,11/20/2018 10:48:13 AM,11/22/2018 02:04:55 AM,11355
40990859,11/20/2018 03:20:43 AM,11/21/2018 06:55:15 PM,10031
40990860,11/20/2018 02:51:05 AM,11/21/2018 06:55:15 PM,10031
40990861,11/20/2018 02:13:12 PM,11/24/2018 06:10:44 PM,11372
40990862,11/20/2018 08:57:56 AM,11/22/2018 02:10:07 AM,11106
40990865,11/20/2018 04:00:56 PM,11/22/2018 02:11:31 AM,10453
40990866,11/20/2018 01:00:28 PM,11/22/2018 02:12:23 AM,11235
40990867,11/19/2018 04:15:00 PM,11/20/2018 12:00:00 PM,10001
40990868,11/20/2018 07:22:48 PM,11/21/2018 04:39:30 PM,10456
40990869,11/20/2018 06:55:14 PM,11/21/2018 04:04:30 AM,11230
40990873,11/20/2018 09:59:29 PM,,10002
40990874,11/20/2018 12:08:53 PM,,10002
40990875,11/20/2018 09:20:04 PM,06/27/2019 03:33:17 PM,10016
40990881,11/20/2018 12:00:00 AM,11/30/2018 12:00:00 AM,11415
40990882,11/20/2018 12:00:00 AM,11/29/2018 12:00:00 AM,11238
40990884,11/20/2018 11:44:07 PM,11/21/2018 04:39:50 AM,10023
40990888,11/20/2018 11:54:00 AM,11/20/2018 11:54:00 AM,
40990893,11/20/2018 11:58:00 AM,11/20/2018 02:20:00 PM,11355
40990895,11/20/2018 06:08:30 PM,,10033
40990897,11/20/2018 03:29:47 PM,04/22/2019 08:58:28 AM,10456
40990899,11/20/2018 04:16:09 PM,11/24/2018 02:06:13 AM,10463
40990900,11/20/2018 09:18:15 PM,11/22/2018 12:15:54 PM,11207
40990902,11/20/2018 08:41:00 PM,11/20/2018 09:12:00 PM,11361
40990903,11/20/2018 08:38:00 PM,11/20/2018 09:11:00 PM,11361
40990904,11/20/2018 03:56:00 PM,11/20/2018 04:02:00 PM,11106
40990905,11/20/2018 11:25:17 PM,04/15/2019 06:04:25 PM,10458
40990906,11/20/2018 07:37:00 PM,11/30/2018 04:27:00 PM,10301
40990907,11/20/2018 08:35:34 AM,11/22/2018 02:12:32 AM,10310
40990908,11/20/2018 08:14:32 PM,11/23/2018 09:55:55 AM,10459
40990909,11/20/2018 03:12:02 PM,11/22/2018 02:12:46 AM,11201
40990910,11/20/2018 10:29:47 AM,11/22/2018 02:10:26 AM,11373
40990911,11/20/2018 05:03:22 AM,11/22/2018 02:11:22 AM,10467
40990912,11/20/2018 06:21:49 AM,11/22/2018 02:11:42 AM,10453
40990913,11/20/2018 06:50:45 AM,11/22/2018 02:10:16 AM,10033
40990914,11/20/2018 11:47:37 AM,11/21/2018 11:22:19 AM,10463
40990915,11/20/2018 09:29:12 PM,11/22/2018 02:12:23 AM,11210
40990916,11/20/2018 08:36:05 PM,11/21/2018 07:01:34 PM,10032
40990918,11/20/2018 11:30:13 AM,11/20/2018 09:48:04 PM,10031
40990920,11/20/2018 04:36:38 PM,11/22/2018 02:13:54 AM,10457
40990921,11/20/2018 09:13:41 PM,11/22/2018 02:09:59 AM,10457
40990922,11/20/2018 05:34:39 AM,11/21/2018 01:37:37 AM,11374
40990923,11/20/2018 07:54:46 PM,11/21/2018 12:44:42 AM,11414
40990924,11/20/2018 08:55:59 AM,11/20/2018 12:24:29 PM,11238
40990925,11/20/2018 11:40:38 PM,11/21/2018 05:45:16 AM,11356
40990926,11/20/2018 12:03:47 PM,11/20/2018 02:57:41 PM,11219
40990927,11/20/2018 08:09:37 AM,11/20/2018 03:02:29 PM,11417
40990928,11/20/2018 09:44:05 AM,11/20/2018 11:32:37 AM,11385
40990929,11/20/2018 07:26:15 PM,11/21/2018 01:15:16 AM,11217
40990930,11/20/2018 02:28:55 PM,11/20/2018 10:53:11 PM,11366
40990931,11/20/2018 05:20:08 PM,11/20/2018 09:21:51 PM,11219
40990932,11/20/2018 12:10:44 PM,11/20/2018 06:49:09 PM,11221
40990933,11/20/2018 08:00:22 AM,11/20/2018 08:57:55 PM,11213
40990934,11/20/2018 06:49:24 PM,11/22/2018 02:12:40 AM,11218
40990935,11/20/2018 01:22:23 PM,11/22/2018 02:12:38 AM,11225
40990936,11/20/2018 09:58:48 PM,11/22/2018 02:13:29 AM,11236
40990937,11/20/2018 05:58:27 AM,11/22/2018 02:10:03 AM,11385
40990938,11/20/2018 02:21:12 PM,11/21/2018 03:17:03 PM,10016
40990939,11/20/2018 12:15:02 PM,11/21/2018 06:55:41 PM,10023
40990940,11/20/2018 10:12:11 AM,11/22/2018 02:12:23 AM,11230
40990941,11/20/2018 09:35:58 AM,11/20/2018 10:50:08 AM,11231
40990942,11/20/2018 05:28:03 PM,11/20/2018 07:05:38 PM,11375
40990945,11/20/2018 04:13:00 AM,11/20/2018 12:00:00 PM,11233
40990946,11/20/2018 09:38:38 AM,,11432
40990947,11/20/2018 04:09:29 PM,12/06/2018 08:52:57 AM,10029
40990948,11/20/2018 10:36:44 AM,12/08/2018 09:30:07 AM,10001
40990951,11/20/2018 02:33:32 PM,12/10/2018 08:22:31 AM,11226
40990952,11/20/2018 08:42:00 PM,11/28/2018 12:00:00 AM,11209
40990953,11/20/2018 08:38:00 PM,11/22/2018 12:00:00 AM,10022
40990954,11/21/2018 01:28:00 AM,12/01/2018 12:00:00 AM,11417
40990957,11/20/2018 12:00:00 AM,11/20/2018 12:00:00 AM,11375
40990958,11/20/2018 09:09:03 AM,11/30/2018 03:00:04 PM,11385
40990960,11/20/2018 04:39:00 PM,11/29/2018 12:00:00 AM,11413
40990961,11/20/2018 03:57:00 PM,11/27/2018 12:00:00 AM,11434
40990962,11/20/2018 03:32:00 PM,11/22/2018 12:00:00 AM,11221
40990963,11/20/2018 02:55:00 PM,11/22/2018 12:00:00 AM,11373
40990964,11/20/2018 01:48:00 PM,11/28/2018 12:00:00 AM,11103
40990965,11/20/2018 04:11:51 AM,12/10/2018 08:22:30 AM,11235
40990967,11/20/2018 01:24:47 PM,12/04/2018 12:00:00 AM,11208
40990968,11/20/2018 05:01:54 PM,11/22/2018 02:12:00 AM,11374
40990969,11/20/2018 05:03:11 AM,11/21/2018 04:47:22 PM,10451
40990970,11/20/2018 09:03:51 AM,11/26/2018 10:38:28 AM,11420
40990971,11/20/2018 11:03:32 AM,04/08/2019 10:07:39 AM,10032
40990972,11/20/2018 01:30:00 PM,11/25/2018 12:00:00 AM,11364
40990973,11/20/2018 01:16:00 PM,11/22/2018 12:00:00 AM,11223
40990974,11/20/2018 12:49:00 PM,11/29/2018 12:00:00 AM,10314
40990975,11/20/2018 12:21:00 PM,11/27/2018 12:00:00 AM,11210
40990976,11/20/2018 10:30:00 AM,11/30/2018 12:00:00 AM,11368
40990977,11/20/2018 10:09:00 AM,11/25/2018 12:00:00 AM,11419
40990978,11/20/2018 09:16:00 AM,11/25/2018 12:00:00 AM,11229
40990979,11/20/2018 07:17:00 AM,11/25/2018 12:00:00 AM,10463
40990980,11/20/2018 06:19:00 PM,11/22/2018 12:00:00 AM,10466
40990981,11/20/2018 08:43:00 PM,11/20/2018 09:12:00 PM,11361
40990982,11/20/2018 11:05:19 PM,11/27/2018 10:34:58 AM,11213
40990986,11/20/2018 06:24:43 AM,11/20/2018 07:47:47 AM,10314
40990991,11/20/2018 04:04:00 PM,11/20/2018 05:11:00 PM,11208
40990992,11/20/2018 12:12:00 PM,11/20/2018 08:30:00 PM,11385
40990994,11/20/2018 11:52:48 AM,11/21/2018 08:48:12 AM,11374
40990995,11/20/2018 04:56:41 PM,11/20/2018 10:50:09 PM,11422
40990996,11/20/2018 09:35:53 AM,11/30/2018 02:11:29 AM,11211
40990997,11/20/2018 08:30:20 PM,11/29/2018 04:11:20 PM,11235
40990999,11/20/2018 03:11:03 PM,12/03/2018 08:25:12 AM,10460
40991002,11/20/2018 05:57:24 AM,11/20/2018 08:52:00 AM,11357
40991003,11/20/2018 10:54:34 PM,11/21/2018 12:23:27 AM,11693
40991004,11/21/2018 01:00:54 AM,11/21/2018 02:27:28 AM,10040
40991005,11/20/2018 07:04:26 PM,11/20/2018 10:57:18 PM,10465
40991006,11/20/2018 07:36:00 PM,11/20/2018 08:03:00 PM,11101
40991007,11/20/2018 05:41:52 AM,11/20/2018 09:56:55 AM,11235
40991008,11/21/2018 02:00:48 AM,11/21/2018 03:01:57 AM,11373
40991009,11/20/2018 04:23:04 PM,11/21/2018 04:03:29 AM,11230
40991010,11/20/2018 06:19:42 PM,11/28/2018 10:39:36 AM,11216
40991011,11/20/2018 10:52:30 PM,11/20/2018 11:14:36 PM,11235
40991012,11/20/2018 09:44:40 AM,11/20/2018 02:50:18 PM,11238
40991013,11/20/2018 09:36:05 PM,11/21/2018 04:05:31 AM,11230
40991014,11/20/2018 07:22:00 AM,11/23/2018 12:00:00 PM,Etc) (NR10)"
40991015,11/20/2018 12:20:58 PM,11/20/2018 03:06:45 PM,11217
40991016,11/20/2018 01:00:26 PM,11/20/2018 05:08:11 PM,10457
40991017,11/20/2018 01:36:37 PM,11/20/2018 08:12:47 PM,11435
40991018,11/21/2018 12:00:00 AM,12/04/2018 12:00:00 AM,11215
40991019,11/20/2018 09:03:51 AM,11/26/2018 10:38:28 AM,11420
40991021,11/20/2018 04:18:56 PM,11/20/2018 09:15:46 PM,11219
40991023,11/21/2018 12:14:40 AM,11/21/2018 04:45:55 AM,11228
40991024,11/20/2018 06:32:15 AM,11/25/2018 08:48:40 AM,11204
40991025,11/20/2018 11:44:26 PM,11/21/2018 03:39:18 AM,11385
40991026,11/20/2018 08:35:48 AM,12/19/2018 02:03:29 AM,10456
40991027,11/20/2018 07:37:32 PM,11/30/2018 01:13:39 PM,11217
40991029,11/21/2018 01:10:15 AM,11/21/2018 01:44:17 PM,11414
40991032,11/20/2018 12:22:19 PM,11/29/2018 01:19:11 PM,11219
40991034,11/19/2018 06:56:00 PM,11/19/2018 06:56:00 PM,11413
40991035,11/20/2018 10:15:00 AM,11/20/2018 12:00:00 PM,11208
40991038,11/20/2018 11:25:00 AM,11/20/2018 12:00:00 PM,11215
40991039,11/20/2018 10:25:09 AM,11/26/2018 02:11:58 PM,11207
40991040,11/20/2018 12:59:42 PM,12/07/2018 10:08:57 AM,11221
40991041,11/20/2018 06:16:42 PM,12/07/2018 06:12:35 AM,10461
40991042,11/20/2018 09:04:19 AM,12/08/2018 09:28:06 AM,11361
40991043,11/20/2018 08:44:00 PM,11/27/2018 12:00:00 AM,11209
40991044,11/20/2018 07:54:00 PM,11/25/2018 12:00:00 AM,11356
40991045,11/20/2018 09:48:00 AM,11/20/2018 09:55:00 AM,10314
40991046,11/20/2018 09:38:00 AM,11/20/2018 09:52:00 AM,10314
40991047,11/20/2018 09:27:00 AM,11/20/2018 09:29:00 AM,10314
40991048,11/20/2018 10:27:27 AM,11/26/2018 02:07:39 AM,10026
40991049,11/21/2018 01:35:00 AM,12/08/2018 12:00:00 AM,11417
40991050,11/20/2018 11:29:00 PM,11/30/2018 12:00:00 AM,11229
40991051,11/20/2018 11:08:00 PM,11/22/2018 12:00:00 AM,11378
40991052,11/20/2018 09:45:00 PM,11/20/2018 10:30:00 PM,11427
40991053,11/20/2018 01:48:00 PM,11/20/2018 06:20:00 PM,10453
40991054,11/20/2018 10:07:17 AM,12/11/2018 04:18:13 PM,11370
40991055,11/20/2018 04:16:18 PM,12/14/2018 12:05:44 PM,11235
40991056,11/20/2018 04:22:00 PM,11/24/2018 12:00:00 AM,11229
40991057,11/20/2018 03:38:00 PM,11/27/2018 12:00:00 AM,11379
40991058,11/20/2018 12:24:49 PM,11/28/2018 02:05:30 AM,11207
40991059,11/20/2018 12:10:31 PM,11/26/2018 02:20:04 PM,10033
40991060,11/20/2018 02:30:00 PM,11/27/2018 12:00:00 AM,11367
40991061,11/20/2018 12:41:00 PM,11/24/2018 12:00:00 AM,11423
